File Creation Date,2025-03-27
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/09/27,Mirror dory,Cs-137,,7.2,Bq/kg
2024/09/27,Jack mackerel,Cs-137,,6.7,Bq/kg
2024/09/27,Marbled sole,Cs-137,,7,Bq/kg
2024/09/27,Sea conger,Cs-137,,6.4,Bq/kg
2024/09/27,Smooth dogfish,Cs-137,,8.2,Bq/kg
2024/09/27,Chub mackerel,Cs-137,,7.3,Bq/kg
2024/09/27,Lizardfish,Cs-137,,7.8,Bq/kg
2024/09/27,Horsehead tilefish,Cs-137,,7.7,Bq/kg
2024/09/27,Globefish,Cs-137,,8.6,Bq/kg
2024/09/27,Japanese barracuda,Cs-137,,8.4,Bq/kg
2024/08/04,Japanese amberjack,Cs-134,,7.5,Bq/kg
2024/08/04,Japanese amberjack,Cs-137,,7.3,Bq/kg
2024/06/09,Redwing searobin,Cs-134,,9.6,Bq/kg
2024/06/09,Roundnose flounder,Cs-134,,11,Bq/kg
2024/06/09,Red sea bream,Cs-134,,9.3,Bq/kg
2024/06/09,John dory,Cs-134,,6.7,Bq/kg
2024/06/09,Takifugu snyderi,Cs-134,,8.4,Bq/kg
2024/06/09,Ridged-eye flounder,Cs-134,,8.3,Bq/kg
2024/06/09,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/06/09,Jack mackerel,Cs-134,,8.3,Bq/kg
2024/06/09,Marbled sole,Cs-134,,8.9,Bq/kg
2024/06/09,Stone flounder,Cs-134,,8.3,Bq/kg
2024/06/09,Redwing searobin,Cs-137,,8.1,Bq/kg
2024/06/09,Roundnose flounder,Cs-137,,7.9,Bq/kg
2024/06/09,Red sea bream,Cs-137,,7.7,Bq/kg
2024/06/09,John dory,Cs-137,,6.3,Bq/kg
2024/06/09,Takifugu snyderi,Cs-137,,7.2,Bq/kg
2024/06/09,Ridged-eye flounder,Cs-137,,7.1,Bq/kg
2024/06/09,Ridged-eye flounder,Cs-137,,6.3,Bq/kg
2024/06/09,Jack mackerel,Cs-137,,7.9,Bq/kg
2024/06/09,Marbled sole,Cs-137,,9.7,Bq/kg
2024/06/09,Stone flounder,Cs-137,,7.1,Bq/kg
2024/05/11,Redwing searobin,Cs-134,,11,Bq/kg
2024/05/11,Yellow goosefish,Cs-134,,9.1,Bq/kg
2024/05/11,White croaker,Cs-134,,11,Bq/kg
2024/05/11,Willowy flounder,Cs-134,,10,Bq/kg
2024/05/11,Striped jewfish,Cs-134,,11,Bq/kg
2024/05/11,Conger eel,Cs-134,,8.6,Bq/kg
2024/05/11,Littlemouth flounder,Cs-134,,7.4,Bq/kg
2024/05/11,John dory,Cs-134,,8.7,Bq/kg
2024/05/11,Crimson sea bream,Cs-134,,8.6,Bq/kg
2024/05/11,Ridged-eye flounder,Cs-134,,8.8,Bq/kg
2024/05/11,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/05/11,Mirror dory,Cs-134,,8.2,Bq/kg
2024/05/11,Hairtail,Cs-134,,8.8,Bq/kg
2024/05/11,Tiger puffer,Cs-134,,8.7,Bq/kg
2024/05/11,Pointhead flounder,Cs-134,,11,Bq/kg
2024/05/11,Jack mackerel,Cs-134,,9.6,Bq/kg
2024/05/11,Marbled sole,Cs-134,,8.7,Bq/kg
2024/05/11,True sardine,Cs-134,,7.2,Bq/kg
2024/05/11,Chub mackerel,Cs-134,,7.8,Bq/kg
2024/05/11,Red barracuda,Cs-134,,8.7,Bq/kg
2024/05/11,Sawedged perch,Cs-134,,8.2,Bq/kg
2024/05/11,Redwing searobin,Cs-137,,7.7,Bq/kg
2024/05/11,Yellow goosefish,Cs-137,,6.7,Bq/kg
2024/05/11,White croaker,Cs-137,,8.1,Bq/kg
2024/05/11,Willowy flounder,Cs-137,,7.5,Bq/kg
2024/05/11,Striped jewfish,Cs-137,,8,Bq/kg
2024/05/11,Conger eel,Cs-137,,7.5,Bq/kg
2024/05/11,Littlemouth flounder,Cs-137,,7.6,Bq/kg
2024/05/11,John dory,Cs-137,,7.7,Bq/kg
2024/05/11,Crimson sea bream,Cs-137,,9,Bq/kg
2024/05/11,Ridged-eye flounder,Cs-137,,8.1,Bq/kg
2024/05/11,Ridged-eye flounder,Cs-137,,7.7,Bq/kg
2024/05/11,Mirror dory,Cs-137,,6.2,Bq/kg
2024/05/11,Hairtail,Cs-137,,7.2,Bq/kg
2024/05/11,Tiger puffer,Cs-137,,7.2,Bq/kg
2024/05/11,Pointhead flounder,Cs-137,,8.5,Bq/kg
2024/05/11,Jack mackerel,Cs-137,,7.1,Bq/kg
2024/05/11,Marbled sole,Cs-137,,9,Bq/kg
2024/05/11,True sardine,Cs-137,,7.7,Bq/kg
2024/05/11,Chub mackerel,Cs-137,,6,Bq/kg
2024/05/11,Red barracuda,Cs-137,,7.9,Bq/kg
2024/05/11,Sawedged perch,Cs-137,,8.4,Bq/kg
2024/05/09,Brown hakeling,Cs-134,,9,Bq/kg
2024/05/09,Hairtail,Cs-134,,7.7,Bq/kg
2024/05/09,Microstomus achne,Cs-134,,8.8,Bq/kg
2024/05/09,Jack mackerel,Cs-134,,9.1,Bq/kg
2024/05/09,Scorpionfish,Cs-134,,9,Bq/kg
2024/05/09,Greenling,Cs-134,,8.7,Bq/kg
2024/05/09,Brown hakeling,Cs-137,,7.6,Bq/kg
2024/05/09,Hairtail,Cs-137,,8.3,Bq/kg
2024/05/09,Microstomus achne,Cs-137,,7.4,Bq/kg
2024/05/09,Jack mackerel,Cs-137,,7.9,Bq/kg
2024/05/09,Scorpionfish,Cs-137,,7.7,Bq/kg
2024/05/09,Greenling,Cs-137,,7.5,Bq/kg
2024/05/06,Black rockfish,Cs-134,,9.3,Bq/kg
2024/05/06,Black rockfish,Cs-137,,7.9,Bq/kg
2024/04/14,Sea bass,Cs-134,,8.1,Bq/kg
2024/04/14,Red sea bream,Cs-134,,9.4,Bq/kg
2024/04/14,Littlemouth flounder,Cs-134,,9.6,Bq/kg
2024/04/14,Olive flounder,Cs-134,,7.9,Bq/kg
2024/04/14,Jack mackerel,Cs-134,,7.6,Bq/kg
2024/04/14,Sea bass,Cs-137,,6.3,Bq/kg
2024/04/14,Red sea bream,Cs-137,,8.3,Bq/kg
2024/04/14,Littlemouth flounder,Cs-137,,6.8,Bq/kg
2024/04/14,Olive flounder,Cs-137,,6.8,Bq/kg
2024/04/14,Jack mackerel,Cs-137,,6.6,Bq/kg
2024/04/07,Yellow goosefish,Cs-134,,8.7,Bq/kg
2024/04/07,White croaker,Cs-134,,8.7,Bq/kg
2024/04/07,Striped jewfish,Cs-134,,9.8,Bq/kg
2024/04/07,Conger eel,Cs-134,,7.7,Bq/kg
2024/04/07,Mirror dory,Cs-134,,8.6,Bq/kg
2024/04/07,Pointhead flounder,Cs-134,,9.3,Bq/kg
2024/04/07,Jack mackerel,Cs-134,,11,Bq/kg
2024/04/07,Marbled sole,Cs-134,,9.3,Bq/kg
2024/04/07,True sardine,Cs-134,,9.1,Bq/kg
2024/04/07,Chub mackerel,Cs-134,,6.9,Bq/kg
2024/04/07,Lizardfish,Cs-134,,7.6,Bq/kg
2024/04/07,Yellow goosefish,Cs-137,,7.3,Bq/kg
2024/04/07,White croaker,Cs-137,,7.7,Bq/kg
2024/04/07,Striped jewfish,Cs-137,,8.1,Bq/kg
2024/04/07,Conger eel,Cs-137,,8.7,Bq/kg
2024/04/07,Mirror dory,Cs-137,,8,Bq/kg
2024/04/07,Pointhead flounder,Cs-137,,8.1,Bq/kg
2024/04/07,Jack mackerel,Cs-137,,8.8,Bq/kg
2024/04/07,Marbled sole,Cs-137,,7.9,Bq/kg
2024/04/07,True sardine,Cs-137,,8,Bq/kg
2024/04/07,Chub mackerel,Cs-137,,7.2,Bq/kg
2024/04/07,Lizardfish,Cs-137,,8.3,Bq/kg
2024/03/31,Yellow goosefish,Cs-134,,9.7,Bq/kg
2024/03/31,Striped jewfish,Cs-134,,8.4,Bq/kg
2024/03/31,Conger eel,Cs-134,,8.6,Bq/kg
2024/03/31,Hairtail,Cs-134,,9.2,Bq/kg
2024/03/31,Honnibe crocker,Cs-134,,7.6,Bq/kg
2024/03/31,Crescent sweeplips,Cs-134,,9.8,Bq/kg
2024/03/31,Pointhead flounder,Cs-134,,11,Bq/kg
2024/03/31,Yellow goosefish,Cs-137,,8.2,Bq/kg
2024/03/31,Striped jewfish,Cs-137,,6.3,Bq/kg
2024/03/31,Conger eel,Cs-137,,8.6,Bq/kg
2024/03/31,Hairtail,Cs-137,,6.3,Bq/kg
2024/03/31,Honnibe crocker,Cs-137,,7.7,Bq/kg
2024/03/31,Crescent sweeplips,Cs-137,,7.5,Bq/kg
2024/03/31,Pointhead flounder,Cs-137,,8.5,Bq/kg
2024/03/03,White croaker,Cs-134,,8.6,Bq/kg
2024/03/03,Willowy flounder,Cs-134,,9.1,Bq/kg
2024/03/03,Black rockfish,Cs-134,,9.5,Bq/kg
2024/03/03,Black rockfish,Cs-134,,9.8,Bq/kg
2024/03/03,Black rockfish,Cs-134,,7.8,Bq/kg
2024/03/03,Red sea bream,Cs-134,,8.4,Bq/kg
2024/03/03,Littlemouth flounder,Cs-134,,8.2,Bq/kg
2024/03/03,Crimson sea bream,Cs-134,,8.1,Bq/kg
2024/03/03,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/03/03,Microstomus achne,Cs-134,,9.2,Bq/kg
2024/03/03,Pointhead flounder,Cs-134,,8.8,Bq/kg
2024/03/03,Bluefin searobin,Cs-134,,8.6,Bq/kg
2024/03/03,Marbled sole,Cs-134,,8.5,Bq/kg
2024/03/03,Sea conger,Cs-134,,8.3,Bq/kg
2024/03/03,Smooth dogfish,Cs-134,,8.9,Bq/kg
2024/03/03,Cinnamon flounder,Cs-134,,8.8,Bq/kg
2024/03/03,Conger eel,Cs-134,,8.7,Bq/kg
2024/03/03,White croaker,Cs-137,,7.2,Bq/kg
2024/03/03,Willowy flounder,Cs-137,,8.2,Bq/kg
2024/03/03,Black rockfish,Cs-137,,6.5,Bq/kg
2024/03/03,Black rockfish,Cs-137,,8.3,Bq/kg
2024/03/03,Black rockfish,Cs-137,,7.9,Bq/kg
2024/03/03,Red sea bream,Cs-137,,6.9,Bq/kg
2024/03/03,Littlemouth flounder,Cs-137,,8.5,Bq/kg
2024/03/03,Crimson sea bream,Cs-137,,7.2,Bq/kg
2024/03/03,Ridged-eye flounder,Cs-137,,8.8,Bq/kg
2024/03/03,Microstomus achne,Cs-137,,8.3,Bq/kg
2024/03/03,Pointhead flounder,Cs-137,,8.8,Bq/kg
2024/03/03,Bluefin searobin,Cs-137,,7.5,Bq/kg
2024/03/03,Marbled sole,Cs-137,,8.3,Bq/kg
2024/03/03,Sea conger,Cs-137,,7,Bq/kg
2024/03/03,Smooth dogfish,Cs-137,,8.1,Bq/kg
2024/03/03,Cinnamon flounder,Cs-137,,8.5,Bq/kg
2024/03/03,Conger eel,Cs-137,,7,Bq/kg
2024/02/18,Black rockfish,Cs-134,,11,Bq/kg
2024/02/18,Conger eel,Cs-134,,8.2,Bq/kg
2024/02/18,Crimson sea bream,Cs-134,,9.7,Bq/kg
2024/02/18,Marbled sole,Cs-134,,7.2,Bq/kg
2024/02/18,Globefish,Cs-134,,8.4,Bq/kg
2024/02/18,Black rockfish,Cs-137,,8.7,Bq/kg
2024/02/18,Conger eel,Cs-137,,7,Bq/kg
2024/02/18,Crimson sea bream,Cs-137,,7.8,Bq/kg
2024/02/18,Marbled sole,Cs-137,,6.4,Bq/kg
2024/02/18,Globefish,Cs-137,,7.8,Bq/kg
2024/02/09,Black rockfish,Cs-134,,8.1,Bq/kg
2024/02/09,Black rockfish,Cs-137,,8.4,Bq/kg
2024/01/28,Black rockfish,Cs-134,,9.6,Bq/kg
2024/01/28,Black rockfish,Cs-137,,8.2,Bq/kg
2024/01/21,Olive flounder,Cs-134,,8.8,Bq/kg
2024/01/21,Olive flounder,Cs-137,,7.7,Bq/kg
2024/01/14,Sea bass,Cs-134,,9.1,Bq/kg
2024/01/14,Willowy flounder,Cs-134,,9.3,Bq/kg
2024/01/14,Takifugu snyderi,Cs-134,,7.4,Bq/kg
2024/01/14,Crimson sea bream,Cs-134,,8.8,Bq/kg
2024/01/14,Ridged-eye flounder,Cs-134,,8.3,Bq/kg
2024/01/14,Olive flounder,Cs-134,,8.1,Bq/kg
2024/01/14,Crescent sweeplips,Cs-134,,7.6,Bq/kg
2024/01/14,Marbled sole,Cs-134,,8.2,Bq/kg
2024/01/14,Whip stingray,Cs-134,,7.1,Bq/kg
2024/01/14,Japanese eagle ray,Cs-134,,7.8,Bq/kg
2024/01/14,Smooth dogfish,Cs-134,,11,Bq/kg
2024/01/14,Sea bass,Cs-137,,8.1,Bq/kg
2024/01/14,Willowy flounder,Cs-137,,7.8,Bq/kg
2024/01/14,Takifugu snyderi,Cs-137,,8.2,Bq/kg
2024/01/14,Crimson sea bream,Cs-137,,6.8,Bq/kg
2024/01/14,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/01/14,Olive flounder,Cs-137,,8,Bq/kg
2024/01/14,Crescent sweeplips,Cs-137,,8.5,Bq/kg
2024/01/14,Marbled sole,Cs-137,,8.3,Bq/kg
2024/01/14,Whip stingray,Cs-137,,7.7,Bq/kg
2024/01/14,Japanese eagle ray,Cs-137,,6.8,Bq/kg
2024/01/14,Smooth dogfish,Cs-137,,7.3,Bq/kg
2024/01/08,Olive flounder,Cs-134,,8.1,Bq/kg
2024/01/08,Olive flounder,Cs-137,,9.6,Bq/kg
2023/12/18,Redwing searobin,Cs-134,,9.1,Bq/kg
2023/12/18,White croaker,Cs-134,,8.8,Bq/kg
2023/12/18,Striped jewfish,Cs-134,,8.9,Bq/kg
2023/12/18,Conger eel,Cs-134,,9.6,Bq/kg
2023/12/18,Red sea bream,Cs-134,,8.9,Bq/kg
2023/12/18,John dory,Cs-134,,7.3,Bq/kg
2023/12/18,Ridged-eye flounder,Cs-134,,8.9,Bq/kg
2023/12/18,Mirror dory,Cs-134,,9.4,Bq/kg
2023/12/18,Honnibe crocker,Cs-134,,7.7,Bq/kg
2023/12/18,Sea conger,Cs-134,,11,Bq/kg
2023/12/18,Redwing searobin,Cs-137,,8.4,Bq/kg
2023/12/18,White croaker,Cs-137,,8.2,Bq/kg
2023/12/18,Striped jewfish,Cs-137,,7.9,Bq/kg
2023/12/18,Conger eel,Cs-137,,7.7,Bq/kg
2023/12/18,Red sea bream,Cs-137,,7.6,Bq/kg
2023/12/18,John dory,Cs-137,,9.9,Bq/kg
2023/12/18,Ridged-eye flounder,Cs-137,,8,Bq/kg
2023/12/18,Mirror dory,Cs-137,,7.6,Bq/kg
2023/12/18,Honnibe crocker,Cs-137,,7,Bq/kg
2023/12/18,Sea conger,Cs-137,,8.9,Bq/kg
2023/12/10,Bluefin searobin,Cs-134,,8.9,Bq/kg
2023/12/10,Bluefin searobin,Cs-137,,7.2,Bq/kg
2023/12/03,John dory,Cs-134,,7.7,Bq/kg
2023/12/03,Honnibe crocker,Cs-134,,7.1,Bq/kg
2023/12/03,Bluefin searobin,Cs-134,,11,Bq/kg
2023/12/03,John dory,Cs-137,,7.7,Bq/kg
2023/12/03,Honnibe crocker,Cs-137,,7.9,Bq/kg
2023/12/03,Bluefin searobin,Cs-137,,8.1,Bq/kg
2023/11/26,White croaker,Cs-134,,8.1,Bq/kg-fresh
2023/11/26,Willowy flounder,Cs-134,,9.1,Bq/kg-fresh
2023/11/26,Conger eel,Cs-134,,9.6,Bq/kg-fresh
2023/11/26,Mirror dory,Cs-134,,8.4,Bq/kg-fresh
2023/11/26,Hairtail,Cs-134,,7.4,Bq/kg-fresh
2023/11/26,Whitefin trevally,Cs-134,,9.7,Bq/kg-fresh
2023/11/26,Jack mackerel,Cs-134,,7,Bq/kg-fresh
2023/11/26,Marbled sole,Cs-134,,7.6,Bq/kg-fresh
2023/11/26,White croaker,Cs-137,,8.6,Bq/kg-fresh
2023/11/26,Willowy flounder,Cs-137,,7.5,Bq/kg-fresh
2023/11/26,Conger eel,Cs-137,,8.7,Bq/kg-fresh
2023/11/26,Mirror dory,Cs-137,,6.5,Bq/kg-fresh
2023/11/26,Hairtail,Cs-137,,7.7,Bq/kg-fresh
2023/11/26,Whitefin trevally,Cs-137,,8.2,Bq/kg-fresh
2023/11/26,Jack mackerel,Cs-137,,7,Bq/kg-fresh
2023/11/26,Marbled sole,Cs-137,,6.8,Bq/kg-fresh
2023/11/14,Tiger puffer,Cs-134,,8.4,Bq/kg-fresh
2023/11/14,Tiger puffer,Cs-137,,8,Bq/kg-fresh
2023/10/14,Redwing searobin,Cs-134,,8.7,Bq/kg-fresh
2023/10/14,Jack mackerel,Cs-134,,9.8,Bq/kg-fresh
2023/10/14,Redwing searobin,Cs-137,,8.9,Bq/kg-fresh
2023/10/14,Jack mackerel,Cs-137,,7.5,Bq/kg-fresh
2023/10/09,Redwing searobin,Cs-134,,8.8,Bq/kg-fresh
2023/10/09,White croaker,Cs-134,,7.7,Bq/kg-fresh
2023/10/09,Littlemouth flounder,Cs-134,,8.4,Bq/kg-fresh
2023/10/09,Crimson sea bream,Cs-134,,7.1,Bq/kg-fresh
2023/10/09,Ridged-eye flounder,Cs-134,,8.9,Bq/kg-fresh
2023/10/09,Mirror dory,Cs-134,,9,Bq/kg-fresh
2023/10/09,Hairtail,Cs-134,,8.1,Bq/kg-fresh
2023/10/09,Jack mackerel,Cs-134,,9.7,Bq/kg-fresh
2023/10/09,Pacific rudderfish,Cs-134,,8.3,Bq/kg-fresh
2023/10/09,Redwing searobin,Cs-137,,8.3,Bq/kg-fresh
2023/10/09,White croaker,Cs-137,,6.6,Bq/kg-fresh
2023/10/09,Littlemouth flounder,Cs-137,,7.9,Bq/kg-fresh
2023/10/09,Crimson sea bream,Cs-137,,7.4,Bq/kg-fresh
2023/10/09,Ridged-eye flounder,Cs-137,,7.7,Bq/kg-fresh
2023/10/09,Mirror dory,Cs-137,,8,Bq/kg-fresh
2023/10/09,Hairtail,Cs-137,,8.5,Bq/kg-fresh
2023/10/09,Jack mackerel,Cs-137,,6.5,Bq/kg-fresh
2023/10/09,Pacific rudderfish,Cs-137,,8.3,Bq/kg-fresh
2023/10/01,Redwing searobin,Cs-134,,6.8,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-134,,9.8,Bq/kg-fresh
2023/10/01,Marbled sole,Cs-134,,9.8,Bq/kg-fresh
2023/10/01,Round herring,Cs-134,,9.3,Bq/kg-fresh
2023/10/01,Redwing searobin,Cs-137,,6.6,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-137,,8.8,Bq/kg-fresh
2023/10/01,Marbled sole,Cs-137,,7.6,Bq/kg-fresh
2023/10/01,Round herring,Cs-137,,7.5,Bq/kg-fresh
2023/09/10,White croaker,Cs-134,,9.5,Bq/kg-fresh
2023/09/10,John dory,Cs-134,,7.3,Bq/kg-fresh
2023/09/10,Crimson sea bream,Cs-134,,8.6,Bq/kg-fresh
2023/09/10,Ridged-eye flounder,Cs-134,,7.5,Bq/kg-fresh
2023/09/10,White croaker,Cs-137,,7.6,Bq/kg-fresh
2023/09/10,John dory,Cs-137,,5.8,Bq/kg-fresh
2023/09/10,Crimson sea bream,Cs-137,,7.5,Bq/kg-fresh
2023/09/10,Ridged-eye flounder,Cs-137,,6.9,Bq/kg-fresh
2023/06/11,Yellow goosefish,Cs-134,,8.2,Bq/kg-fresh
2023/06/11,Yellow goosefish,Cs-137,,7,Bq/kg-fresh
2023/06/04,Olive flounder,Cs-134,,9.3,Bq/kg-fresh
2023/06/04,Olive flounder,Cs-137,,7.6,Bq/kg-fresh
2023/05/28,Roundnose flounder,Cs-134,,9.7,Bq/kg-fresh
